Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
baseline,uUS,base,1.0,1.0,low,edge+cloud,1.746928475481087,1.0,318.11338852226913,4.962652031023435,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.620392713221631,1.7469284754810872,1.0,297.67159855831136,318.11338852226913,4.652652031023434,4.962652031023434,0.9430599617123593,1578.6860536457857,555.7213368413304,174.60027613632695,11.0565510803746,100.0,0.4774920671586203,0.39228793500661613,0.8457729510548171,0.4127584457600235,L3_Connectivity
baseline,uUS,base,1.0,1.0,high,edge+cloud,1.9400785147102624,0.9816,311.82874579492585,4.984757456643994,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.5360503460264874,1.9400785147102628,0.9225,291.5402397999277,311.82874579492585,4.674757456643993,4.984757456643993,0.9620665318562227,1554.3906657972009,604.9722499857838,193.90504485381504,11.0565510803746,100.0,0.5018110019199072,0.4206638502015178,0.8488742051417935,0.4419376368981739,L3_Connectivity
baseline,uUS,base,2.0,0.25,high,edge+cloud,1.751135533458424,0.2453999999999999,119.8920660806576,5.45324757840678,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,2.508851903597412,1.7511355334584238,0.230625,300.04790478781086,119.89206608065761,4.762788445029564,5.45324757840678,2.502250647663161,653.8011190245319,209.94725709358497,175.0207589980321,10.236994187531213,100.0,0.5838975607768709,0.3370878239878822,0.9146004630191182,0.4133940063291018,L3_Connectivity
baseline,uUS,base,2.0,0.5,low,edge+cloud,1.4088884491266278,0.51125,243.41107944848764,5.196954809529753,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,2.9368764966447776,1.4088884491266276,0.51125,323.38397115577214,243.4110794484876,4.639480770980716,5.196954809529752,1.2324829283848935,1264.9963800326464,342.93905822441803,140.81418656539256,11.356004517426864,100.0,0.5974380746330198,0.32879114262811937,0.8786441774182141,0.36169071323091606,L3_Connectivity
baseline,uUS,base,2.0,0.5,high,edge+cloud,1.5688818850549526,0.4907999999999999,238.8805212134171,5.290312154338695,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,2.4652600440068686,1.5688818850549529,0.46125,317.0252929311118,238.88052121341713,4.7283925279416135,5.290312154338694,1.2558579430257455,1263.7525248101028,374.7753224242155,156.80505195293645,11.356004517426864,100.0,0.612605340311441,0.3510852321610075,0.8917416337670625,0.38586093378294395,L3_Connectivity
baseline,uUS,base,2.0,1.0,low,edge+cloud,1.1866452244749597,1.0,484.802287705589,4.98899089418157,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.517254655266631,1.1866452244749597,1.0,331.0893247056765,484.802287705589,4.67899089418157,4.98899089418157,0.6188089611123786,2418.674198841577,575.2883195203726,118.60164098139388,7.495906386575313,100.0,0.6325853959401525,0.2930405180117044,0.8494681301668405,0.32811641235502814,L3_Connectivity
baseline,uUS,base,2.0,1.0,high,edge+cloud,1.275595039642369,0.9816,480.60468042061,5.116356760624442,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,2.3581226211216793,1.2755950396423692,0.9225,328.14363538288427,480.60468042061,4.806356760624443,5.116356760624442,0.6242136463120781,2458.9450058577377,613.0569463734362,127.49190896230132,7.495906386575313,100.0,0.6589206781750703,0.30814696555791404,0.8673367711343267,0.3415540677074736,L3_Connectivity
baseline,uUS,large,0.5,0.5,high,edge+cloud,2.625010580871574,0.4907999999999999,148.68668213145244,5.412231051890148,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.160612762606139,2.625010580871575,0.46125,281.2159215159636,148.68668213145244,4.744505763704903,5.412231051890148,2.0176655750161467,804.726678034367,390.3041138297512,262.36195626425865,10.855733052434658,100.0,0.5241080711479009,0.46648800513445343,0.9088460987885116,0.5454103763028795,L3_Connectivity
baseline,uUS,large,0.5,1.0,low,edge+cloud,2.0667513066948158,1.0,301.4034981130439,5.267265753720813,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,2.296507500555813,2.066751306694816,1.0,298.8637286145533,301.4034981130439,4.857265753720813,5.267265753720813,0.995343457783899,1587.5723236624917,622.926073567522,206.56561153979325,7.593027964892829,100.0,0.4617901745394092,0.39951120141854923,0.8885083667251548,0.4610741052316586,L3_Connectivity
baseline,uUS,large,1.0,0.25,low,edge+cloud,1.9028420321827424,0.255625,95.62990666105438,5.7118228848051,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.679063307078097,1.9028420321827422,0.255625,283.70783402937127,95.62990666105439,4.903323613772186,5.7118228848051,3.137093933002614,546.2210893383862,181.96860592836669,190.18336979790863,7.7694943932481,100.0,0.5469872548933807,0.3234208488299911,0.9508769744748911,0.4363123186465232,L3_Connectivity
baseline,uUS,large,1.0,0.5,low,edge+cloud,1.70216948883325,0.51125,192.336628133269,5.526334317439408,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.628453298198329,1.70216948883325,0.51125,307.8740397137665,192.336628133269,4.8531755404184835,5.526334317439408,1.5597653078961728,1062.9165085534664,327.38953999351736,170.12674929308147,10.158569030636787,100.0,0.5481371293172324,0.3465944014912694,0.9248540791231169,0.4059967022379446,L3_Connectivity
baseline,uUS,large,1.0,0.5,high,edge+cloud,1.8750855513748128,0.4907999999999999,192.1283895341252,5.537122826489703,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.1826392661505762,1.875085551374813,0.46125,307.5165485564381,192.1283895341252,4.863450310942574,5.537122826489703,1.5614558615072085,1063.8384913061102,360.25716722435004,187.40919255959753,10.158569030636787,100.0,0.567429685392668,0.37048107828231325,0.9263676400180264,0.4321191449767214,L3_Connectivity
baseline,uUS,large,2.0,0.25,high,edge+cloud,1.4499063087112696,0.2453999999999999,136.07509640451312,5.575647514071424,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,2.1761989218452484,1.4499063087112698,0.230625,314.5689364971581,136.0750964045131,4.776648850298999,5.575647514071424,2.204664982254976,758.7067729948527,197.29614073539776,144.913798948222,12.607356220846832,100.0,0.601032313769202,0.32738916438179083,0.9317724147038021,0.36788728440260493,L3_Connectivity
baseline,uUS,large,2.0,0.5,high,edge+cloud,1.3080800241076294,0.4907999999999999,274.8661027434123,5.264339974187812,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,2.153328001945575,1.3080800241076294,0.46125,334.65316644525535,274.8661027434123,4.603657118274106,5.264339974187812,1.0914405123284707,1446.9886122213595,359.54685830297285,130.73868599841134,9.269142957636944,100.0,0.6468247240869653,0.2969090251068739,0.8880978980062955,0.3464615767849477,L3_Connectivity
baseline,uUS,large,2.0,1.0,high,edge,1.147512950449466,0.9816,540.644604660002,3.851393384671271,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,1.5556524751867893,1.147512950449466,0.9225,366.4198643472236,540.644604660002,3.621393384671271,3.851393384671271,0.5548931727315813,2082.2350538457463,620.396685437984,114.69048723549598,4.479605653541863,0.0,0.7144133638249277,0.26179537465082703,0.1898702564927081,0.022204696737380607,L1_Device
noisefitstress,PPG,tiny,0.5,0.25,high,edge,5.335441106220443,0.2322999999999999,25.059663307502635,3.5810744817009152,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.2903225806451613,2.420627407018332,5.3354411062204425,0.230625,86.14045219644738,25.059663307502635,3.2812320760008515,3.5810744817009152,11.971429796113132,89.74052079051444,133.7043577188937,460.4978921325364,21.598648018379897,0.0,0.4231765881213899,0.8539371010592354,0.1519461912874631,0.5448931843408432,L2_Edge
noisefitstress,PPG,tiny,0.5,0.25,high,edge+cloud,5.034668523887127,0.2322999999999999,26.198072382098783,4.943182884014654,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.2903225806451613,3.2631005629680896,5.034668523887127,0.230625,77.06903580787609,26.19807238209878,4.3683096595485145,4.943182884014653,11.451224182623104,129.50186299336767,131.89861040866938,434.53843771849137,22.29818358011988,100.0,0.4282797502677176,0.8275088559281853,0.8430415505033266,0.8056554243202674,L3_Connectivity
noisefitstress,PPG,tiny,0.5,0.5,high,edge,4.736596845808915,0.4645999999999999,49.32252637047172,3.5451704215477977,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.1764705882352942,2.3569005644054672,4.736596845808915,0.46125,129.7233084659704,49.322526370471714,3.3263527824264743,3.5451704215477977,6.082413494934096,174.85676160460758,233.62092283370336,408.8120963107687,20.029441274630866,0.0,0.40143169214794056,0.782958321026063,0.14690907437326345,0.46677001500991283,L2_Edge
noisefitstress,PPG,tiny,0.5,0.5,high,edge+cloud,4.613170632181186,0.4645999999999999,52.06985573693324,4.850930653228344,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.1764705882352942,3.279263518462065,4.613170632181186,0.46125,114.0725714946956,52.06985573693324,4.389933955455565,4.850930653228343,5.761490900141086,252.58725930346716,240.20712930753146,398.15927303375713,26.974077088880467,100.0,0.40645161934563895,0.845807917261831,0.8300991347964496,0.7506682542942162,L2_Edge
noisefitstress,PPG,tiny,0.5,1.0,high,edge,4.191622724404753,0.9292,99.28982746311848,3.338280645385628,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,2.4537939956184056,4.191622724404753,0.9225,154.08897761271157,99.28982746311848,3.2882806453856284,3.338280645385628,3.021457561817558,331.4573093038068,416.18549709663455,361.77579149975486,25.669330449096673,0.0,0.2912072718044111,0.8079331343500037,0.11788372218643137,0.39567455934306767,L2_Edge
noisefitstress,PPG,tiny,0.5,1.0,high,edge+cloud,3.761980522829441,0.9292,103.19283089873356,4.605387860425124,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,3.14611371486485,3.7619805228294414,0.9225,131.66836627552343,103.19283089873355,4.375387860425124,4.6053878604251235,2.907178700179276,475.24301070393005,388.20941993666776,324.69369758141954,18.36184092473545,100.0,0.2956716657998669,0.6760349279735642,0.7956510041528873,0.6396249105707543,L3_Connectivity
noisefitstress,PPG,base,0.5,0.25,high,edge,4.794172750080717,0.2322999999999999,28.08918822671313,3.711487816658006,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,2.404013978438948,4.794172750080716,0.230625,86.22393272407503,28.089188226713134,3.322546806193494,3.711487816658006,10.680265929319262,104.2526798832593,134.66442076839618,413.7814291226102,19.795358195801406,0.0,0.43602944723725695,0.773505107774943,0.17024237318299462,0.47428117010675935,L2_Edge
noisefitstress,PPG,base,0.5,0.25,high,edge+cloud,4.556777203777728,0.2322999999999999,29.74729534738043,5.058931969735954,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,3.2642473822082585,4.556777203777728,0.230625,81.1990077448748,29.74729534738043,4.395983227661352,5.058931969735953,10.084950463451738,150.48954344604044,135.55179731298642,393.29199882101346,20.38833636370061,100.0,0.44219464367995287,0.7534042123976865,0.8592804291984784,0.7433113609455392,L3_Connectivity
noisefitstress,PPG,base,0.5,0.5,high,edge,4.357642641172205,0.4645999999999999,56.50591191232613,3.658303308312663,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,2.3965811812137408,4.357642641172205,0.46125,124.30260546378892,56.50591191232613,3.3540983888692026,3.6583033083126626,5.309178984058806,206.71576448808656,246.23257122747282,376.10484512463654,22.581530647923586,0.0,0.41404290626248436,0.7699172798177862,0.16278091658401275,0.417332948556012,L2_Edge
noisefitstress,PPG,base,0.5,0.5,high,edge+cloud,4.089241550978401,0.4645999999999999,58.98602781679556,4.944419871190868,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,3.2128115895629143,4.089241550978401,0.46125,111.48127955586803,58.98602781679556,4.3989713058960636,4.944419871190867,5.085950200474062,291.6516880599812,241.2081158756082,352.9393497476523,20.869748790203978,100.0,0.4180555730397242,0.7203614221895293,0.8432150921306909,0.6823182624280906,L3_Connectivity
noisefitstress,PPG,base,0.5,1.0,high,edge,3.5522800591085995,0.9292,113.8213606181493,3.5447933835537944,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,2.2984168927171353,3.5522800591086,0.9225,144.0305151687847,113.82136061814928,3.4147933835537945,3.5447933835537944,2.6357091355325424,403.473206026306,404.3253496244606,306.59460893998016,16.65965980402322,0.0,0.3075187778372971,0.6360417576723968,0.14685617828160163,0.3122681069424122,L2_Edge
noisefitstress,PPG,base,0.5,1.0,high,edge+cloud,3.422897119877211,0.9292,118.7256869189474,4.706700225760539,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,3.1638611304170974,3.4228971198772116,0.9225,128.1523477805423,118.7256869189474,4.396700225760538,4.706700225760538,2.5268331376748017,558.8062174249847,406.3858118103086,295.4276651751052,17.41037591763579,100.0,0.312857451903252,0.6299686036731942,0.8098645005338606,0.5953892522245576,L3_Connectivity
noisefitstress,EEG,base,2.0,0.25,high,edge+cloud,1.1196584759780864e-05,0.24745,96.1289493230786,5.947596532265217,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,1.6041347143980463e-05,1.1196584759780864e-05,0.230625,233.34441915250136,96.1289493230786,5.222647936990899,5.947596532265216,3.1208080615937424,571.736205644241,0.001076315928964529,165.47634401404076,3.6742299591478567,100.0,0.5573193190336782,0.04012532656922802,0.9839545546281978,0.39896760665577036,L3_Connectivity
noisefitstress,EEG,large,0.5,0.25,high,edge+cloud,1.8988133893239796e-05,0.24745,59.41729998456246,5.981628795377184,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.4249871270320268e-05,1.8988133893239796e-05,0.230625,192.40331599818637,59.41729998456246,5.1543058561648225,5.981628795377184,5.049034541757109,355.41223253122314,0.001128223647681667,280.62905285092586,9.214010876264677,100.0,0.5086653830723951,0.10062395561639256,0.9887290700289276,0.5730211242295593,L3_Connectivity
noisefitstress,EEG,large,2.0,0.25,high,edge+cloud,9.759240942273195e-06,0.24745,112.90069814999649,6.061966844812207,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.4647877237998982e-05,9.759240942273194e-06,0.230625,255.33724766772266,112.90069814999649,5.229038925406704,6.061966844812207,2.6572023460955836,684.4002889414296,0.001101825115796673,144.2335806968979,10.155947585649194,100.0,0.5762890111981284,0.11090943067533549,1.0,0.36685913334513776,L3_Connectivity
noisefitstress,EEG,large,2.0,0.5,high,edge+cloud,8.760043714887264e-06,0.4949,220.3522184228705,5.766772723065349,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,1.4420560731674325e-05,8.760043714887264e-06,0.46125,264.98686060430737,220.35221842287052,5.082164498157475,5.766772723065349,1.3614566812496531,1270.7211626679477,0.0019302950660567326,129.4662647979714,7.020412929476949,100.0,0.5948229159826793,0.07666750237217804,0.9585860959099832,0.3445383099507672,L3_Connectivity
noisefitstress,NIRS,base,2.0,0.25,high,edge+cloud,1.273959237977439,0.2436625,96.66129268557786,5.605098437174366,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,1.8252014183007785,1.2739592379774392,0.230625,234.83871631039403,96.66129268557786,4.904045057836619,5.605098437174365,3.10362081516794,541.7960605671864,123.142546771633,184.4235270379606,11.67271084628898,100.0,0.5579407264163073,0.28737592383457033,0.9359041965208994,0.42760630640272135,L3_Connectivity
noisefitstress,NIRS,large,0.5,0.25,low,edge+cloud,1.9941877327641544,0.2525,60.88400678931127,5.811980136684264,0.5,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.8269200268222914,1.9941877327641542,0.2525,198.48292969662705,60.88400678931127,4.996493150403967,5.811980136684264,4.927402380696595,353.85663810122696,121.41413946077401,288.686736819057,7.813955631190828,100.0,0.5024277144955847,0.3259962374661775,0.9649284156035203,0.5852003274138956,L3_Connectivity
noisefitstress,NIRS,large,0.5,0.25,high,edge+cloud,2.1500126774049955,0.2436625,61.654641642788015,5.80830332868265,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.6135026251044822,2.1500126774049955,0.230625,201.67727105818867,61.654641642788015,4.993072863890838,5.80830332868265,4.865813700420594,358.10886028254157,132.55826115285618,311.2445903472307,7.813955631190828,100.0,0.5121435097366701,0.3450255042482138,0.9644125822494034,0.6192965618416462,L3_Connectivity
noisefitstress,NIRS,large,0.5,0.5,high,edge+cloud,1.8920374679327436,0.487325,121.8119521585962,5.710087127837746,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,1.5573119325054976,1.8920374679327439,0.46125,225.51699929242736,121.8119521585962,5.028178216988329,5.710087127837746,2.4628125129249,695.5568600375875,230.4727775260949,273.8990485112431,8.384566059920129,100.0,0.4960357392365536,0.3354769552881994,0.9506334585398712,0.5628487110884327,L3_Connectivity
noisefitstress,NIRS,large,1.0,0.25,low,edge+cloud,1.3823537945675997,0.2525,77.91198854207539,5.857691016982438,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.7909674922019436,1.3823537945675999,0.2525,222.87378040197558,77.91198854207539,5.039014899518547,5.857691016982438,3.8504985640045466,456.3843553981536,107.70193300344528,200.11516444844054,8.471037065992636,100.0,0.5264199286885747,0.2625148698959954,0.9713413685489796,0.45132424335247423,L3_Connectivity
noisefitstress,NIRS,large,1.0,0.25,high,edge+cloud,1.4994534968885769,0.2436625,77.00625769266394,5.77409791122305,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.591390110298801,1.4994534968885769,0.230625,219.76397491043411,77.00625769266394,4.961253870905163,5.77409791122305,3.895787290395489,444.64167169431477,115.46730237956781,217.06699420354,8.471037065992636,100.0,0.5337670416920417,0.2767327042546191,0.9596137743678371,0.47694696319979046,L3_Connectivity
noisefitstress,NIRS,large,1.0,0.5,low,edge+cloud,1.2587386436133925,0.505,153.3334915494984,5.783188569448275,1.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,1.7886331789947143,1.2587386436133923,0.505,240.9158653210273,153.3334915494984,5.0977986375697855,5.783188569448275,1.956519720306215,886.7564956426529,193.00679117352118,182.22013181733476,3.6456869021090244,100.0,0.5117791234759242,0.20744483791216348,0.9608891373243442,0.42427587073491224,L3_Connectivity
noisefitstress,NIRS,large,1.0,0.5,high,edge+cloud,1.3046283134753904,0.487325,152.5084367810587,5.698776204771328,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,1.5186149680665921,1.3046283134753904,0.46125,239.4994622850793,152.5084367810587,5.017405909306027,5.698776204771328,1.9671042883396699,869.1114505547697,198.9668246684408,188.86330729600513,3.6456869021090244,100.0,0.528000660514802,0.21341074995679515,0.9490466061992142,0.43431704190319437,L3_Connectivity
noisefitstress,NIRS,large,1.0,1.0,high,edge+cloud,1.1552646019346928,0.97465,307.83640309172495,5.312676089773311,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,1.5820617019958447,1.1552646019346928,0.9225,253.07845758946345,307.83640309172495,4.902676089773311,5.312676089773311,0.9745436114344477,1635.435098267226,355.63249967876925,167.2408081824944,8.208281126216566,100.0,0.4980596045270528,0.2676098767709656,0.8948791551773256,0.40163459728286266,L3_Connectivity
noisefitstress,NIRS,large,2.0,0.25,low,edge+cloud,0.9331685347739024,0.2525,110.44124798598172,5.82929622315652,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.7097931719956876,0.9331685347739022,0.2525,249.05111306321206,110.44124798598172,5.012601137820019,5.82929622315652,2.7163764034799653,643.7947497653759,103.06029756167973,135.08927709262903,12.993547313424436,100.0,0.565046379734213,0.26076275758123724,0.9673577551179142,0.3530375027108104,L3_Connectivity
noisefitstress,NIRS,large,2.0,0.25,high,edge+cloud,1.0544202298537386,0.2436625,108.10744578706874,5.742962899084298,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,1.5826044438823603,1.0544202298537386,0.230625,243.0861234174281,108.10744578706874,4.932291068915626,5.742962899084298,2.7750170010573356,620.8570502699029,113.9906778357016,152.64216622702284,12.993547313424436,100.0,0.5709822135800589,0.27587518332358313,0.9552457253060014,0.37956872484429593,L3_Connectivity
noisefitstress,NIRS,large,2.0,0.5,low,edge+cloud,0.8677199268131464,0.505,222.34264959569504,5.65788077235078,2.0,0.0,1.0,20.0,1.0,0.7000000000000002,0.94,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,1.7437342022278206,0.8677199268131461,0.505,267.53054261430674,222.342649595695,4.978457878429314,5.65788077235078,1.349268799960404,1257.9882020210098,192.93114763461747,125.61467008792587,10.643536424477862,100.0,0.5796805059835435,0.23988306684351748,0.9433092307190998,0.33871661791830593,L3_Connectivity
noisefitstress,NIRS,large,2.0,1.0,high,edge+cloud,0.8081193214796575,0.97465,442.0351346659584,5.39162616518328,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,1.5650652161811422,0.8081193214796577,0.9225,274.1438560165869,442.0351346659585,4.98162616518328,5.39162616518328,0.6786790833418863,2383.2881979952963,357.2171330964235,116.98664375746799,7.9148267796254945,100.0,0.6231947156333583,0.22558083879795904,0.9059553610027651,0.3256753412718078,L3_Connectivity
noisefitstress,uRadar,tiny,2.0,1.0,high,edge+cloud,0.1258122917691549,0.9797,418.31163123260666,5.435575476665629,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.21043159273765427,0.12581229176915493,0.9225,315.41761185416857,418.31163123260666,5.205575476665628,5.435575476665628,0.717168679044408,2273.7644443319523,52.62874499906785,158.5047516991065,9.09592882077308,100.0,0.6011813068668669,0.12059197618851604,0.9121211767709837,0.3884300328743012,L3_Connectivity
noisefitstress,uRadar,base,1.0,0.25,high,edge+cloud,0.1983615524649987,0.244925,72.7556562763824,5.856858919931604,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.20095451393512942,0.1983615524649987,0.230625,233.19280498100449,72.7556562763824,5.138240855750329,5.856858919931603,4.123390748622587,426.1196144378079,14.43192492959304,249.90601616099227,4.647154401821529,100.0,0.5280997861935943,0.07500586256744936,0.9712246304945328,0.5265832014013065,L3_Connectivity
noisefitstress,uRadar,base,1.0,0.5,high,edge+cloud,0.1872422748801427,0.48985,149.7637455889706,5.717018452784415,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.20804697208904746,0.18724227488014272,0.46125,266.856088954089,149.7637455889706,5.134779478842299,5.717018452784414,2.003155028075724,856.2020970902553,28.042104418649796,235.8973822836692,11.228724921423261,100.0,0.5252071363137023,0.14746924535247113,0.9516058804324866,0.505409127188209,L3_Connectivity
noisefitstress,uRadar,base,2.0,0.25,high,edge+cloud,0.1496161081891943,0.244925,113.50127620989376,5.722524820796858,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.21435500032254268,0.1496161081891943,0.230625,282.1088455014562,113.50127620989376,5.013278903066844,5.722524820796857,2.643142086307655,649.5138703032369,16.98161922103109,188.4940155309134,14.927777859985515,100.0,0.5769484580268265,0.18213929339404325,0.9523783897067303,0.43375885676474224,L3_Connectivity
noisefitstress,uRadar,base,2.0,0.5,high,edge+cloud,0.1277991971463962,0.48985,223.6274558826672,5.665134344290382,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.20081706429425167,0.12779919714639623,0.46125,295.61748194058555,223.62745588266716,5.085366042181317,5.665134344290382,1.3415168491538176,1266.87958064718,28.579409321696005,161.0079565850576,3.3284754594626875,100.0,0.5979762448081678,0.05458165175280062,0.9443268618658145,0.39221363136719334,L3_Connectivity
noisefitstress,uRadar,base,2.0,1.0,high,edge+cloud,0.1123722490680754,0.9797,449.2560462180464,5.408743290094952,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.20773641655743746,0.1123722490680754,0.9225,306.14459383722556,449.2560462180464,5.098743290094951,5.408743290094951,0.6677706455494091,2429.9106255164456,50.4839123209531,141.5722993830103,10.97660408468104,100.0,0.6298888122451962,0.13932885069324763,0.9083567874444362,0.36283660205938517,L3_Connectivity
noisefitstress,uRadar,large,0.5,0.25,high,edge+cloud,0.2351367090753476,0.244925,69.62009010164522,5.968294384057682,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.17646114431726037,0.23513670907534762,0.230625,234.69467399645686,69.62009010164522,5.141901752611798,5.968294384057683,4.309101001765446,415.513192771239,16.37023887203004,296.2372369443673,5.204039470608457,100.0,0.5237801253316642,0.08548487619047761,0.9868583348387593,0.5966129213469933,L3_Connectivity
