Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
baseline,Cough,tiny,2.0,1.0,low,edge,0.0641112385562257,1.0,163.92342410909538,3.3074548506609367,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.0861336339134137,0.0641112385562257,1.0,130.10640009404776,163.92342410909538,3.257454850660937,3.3074548506609367,1.8301228249133086,542.1693242065775,10.509333748011574,163.62503714413094,6.901353376130848,0.0,0.3294445203867049,0.08399581564950079,0.11355905440960593,0.09616935313597896,L1_Device
baseline,Cough,tiny,2.0,1.0,low,edge+cloud,0.0508313155123304,1.0,163.8130410383812,4.647746081287075,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.09756002714466194,0.050831315512330395,1.0,117.36423427111374,163.8130410383812,4.417746081287074,4.647746081287074,1.831356026958259,761.3614195498548,8.32683237405628,129.73194834624556,4.758199356723525,100.0,0.32933386477023524,0.05880296600044248,0.8015935997771486,0.3449398910911996,L3_Connectivity
baseline,Cough,tiny,2.0,1.0,high,edge,0.0685357816828051,1.0,162.1954402166353,3.3801886195247377,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.08024228354290308,0.0685357816828051,0.9225,128.61675880744423,162.1954402166353,3.330188619524738,3.3801886195247377,1.8496204307550628,548.2511811590756,11.116191280633782,174.91737916927278,6.901353376130848,0.0,0.3579301007236038,0.08457538313918089,0.12376315098851408,0.11323774754002523,L1_Device
baseline,Cough,tiny,2.0,1.0,high,edge+cloud,0.0532499708400522,1.0,167.46175818906414,4.649430001555638,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.08906503505767194,0.05324997084005221,0.9225,120.20370287086702,167.46175818906414,4.419430001555638,4.649430001555637,1.7914537817123617,778.6017226374902,8.91733374039154,135.90485307792153,4.758199356723525,100.0,0.3632042006461142,0.05915474982706661,0.8018298433448892,0.35427024721610856,L3_Connectivity
baseline,Cough,base,0.5,0.25,low,edge,0.1490029439152771,0.255625,23.833976790399674,3.809373533391173,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.09911850553550948,0.1490029439152771,0.255625,61.90843880228385,23.833976790399674,3.4136032868755097,3.809373533391173,12.587072759122599,90.79252038080801,3.551332706977939,380.28608995504305,4.505368058554149,0.0,0.4075002958110889,0.06643655951531252,0.18397513202175722,0.42365290731269534,L5_Analytics
baseline,Cough,base,0.5,0.25,low,edge+cloud,0.1183002097740492,0.255625,24.30382019318012,5.1351050359672,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.11242098108197944,0.11830020977404919,0.255625,54.80640093663087,24.30382019318012,4.466841893922977,5.135105035967199,12.343738458210895,124.80266946724053,2.875147027163981,301.9264118795842,7.397861109776005,100.0,0.4098300253072612,0.09448025872868986,0.8699670378628899,0.6052121190521014,L3_Connectivity
baseline,Cough,base,0.5,0.25,high,edge,0.1557160749567414,0.2505124999999999,24.128598143507133,3.654300940243476,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.07808304797889284,0.15571607495674136,0.230625,63.591989391469326,24.128598143507133,3.2693497118543964,3.6543009402434756,12.433378773840131,88.1731588825751,3.7572105971154475,397.4193779830021,4.505368058554149,0.0,0.4187180056514756,0.06721930887385452,0.16221940917197697,0.44954990165171116,L5_Analytics
baseline,Cough,base,0.5,0.25,high,edge+cloud,0.127051894985707,0.2505124999999999,24.707601900853632,4.968721868652034,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.09101362587309905,0.12705189498570701,0.230625,56.76413042838124,24.707601900853632,4.312066854560031,4.968721868652033,12.142012049726087,122.76520188671999,3.1391476420559106,324.26250848416606,7.397861109776005,100.0,0.421522632181015,0.09550010902940502,0.8466245116208109,0.6389731675082204,L3_Connectivity
baseline,Cough,base,0.5,0.5,low,edge,0.1310355057216058,0.51125,46.5700593769069,3.56225455470878,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.09560180866441712,0.1310355057216058,0.51125,95.91445536259113,46.5700593769069,3.2626233854369335,3.56225455470878,6.441907182724436,165.89440612844493,6.102331281938206,334.4295005639954,15.237266290491336,0.0,0.37660959461636756,0.181959521246309,0.14930587227697215,0.35434059353330694,L1_Device
baseline,Cough,base,0.5,0.5,low,edge+cloud,0.1076589870300746,0.51125,49.51274234415755,4.952712821980119,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.11220943320857385,0.1076589870300746,0.51125,88.5157390161395,49.51274234415755,4.40686935426678,4.952712821980119,6.0590463342695395,245.22239385930706,5.330491685853083,274.7678277381344,4.004608114156927,100.0,0.3822918696783865,0.05655900671086377,0.8443785416823857,0.5641618723849651,L3_Connectivity
baseline,Cough,base,0.5,0.5,high,edge,0.1510017346634989,0.5010249999999999,48.44102006258765,3.6883937960959736,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.08304671709560475,0.1510017346634989,0.46125,101.26005732167899,48.44102006258765,3.3827559962818796,3.6883937960959736,6.193098320646191,178.66955787540886,7.314678058320086,385.3874141188917,15.237266290491336,0.0,0.3997607800244845,0.18436865738965486,0.16700242535832535,0.4313635675652452,L5_Analytics
baseline,Cough,base,0.5,0.5,high,edge+cloud,0.1119703075603001,0.5010249999999999,48.9900971844287,4.919756073990216,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.08797218196381286,0.1119703075603001,0.46125,87.24872044709987,48.9900971844287,4.375481975228777,4.919756073990215,6.12368656609552,241.01932818846404,5.4854362491494735,285.77120246282846,4.004608114156927,100.0,0.40080521857468276,0.057064776357922065,0.83975491438149,0.5807934922170994,L3_Connectivity
baseline,Cough,base,0.5,1.0,low,edge,0.1107161873725264,1.0,93.25997019696024,3.484788246310645,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.08220257522214552,0.1107161873725264,1.0,114.65710028137175,93.25997019696024,3.3547882463106453,3.484788246310645,3.2168142383748943,324.99124799364813,10.325388334682879,282.5704303840343,5.798169044317603,0.0,0.2539439695806796,0.07716451423217807,0.13843782975897384,0.2759555197117784,L5_Analytics
baseline,Cough,base,0.5,1.0,low,edge+cloud,0.0909226757256545,1.0,98.5643986858519,4.819912045259699,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.09643806085385373,0.09092267572565452,1.0,103.71442264951745,98.5643986858519,4.509912045259698,4.819912045259698,3.043695330158419,475.0717324597167,8.96173885980784,232.05332680956758,3.477211369128508,100.0,0.26015037992934154,0.04940809976503406,0.8257474165175844,0.49959883072385125,L3_Connectivity
baseline,Cough,base,0.5,1.0,high,edge,0.1171356990758089,1.0,93.733143465583,3.50296151959715,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.07578982090832928,0.1171356990758089,0.9225,115.33306209368999,93.733143465583,3.3729615195971503,3.50296151959715,3.200575473179924,328.3435946708163,10.979497286414153,298.9543416069564,5.798169044317603,0.0,0.28472315067522885,0.07797481221659308,0.14098742726598107,0.30071982972037486,L5_Analytics
baseline,Cough,base,0.5,1.0,high,edge+cloud,0.0940842493431028,1.0,98.73347153841456,4.74620617531883,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.08696419701092024,0.09408424934310282,0.9225,103.91935944050249,98.73347153841456,4.43620617531883,4.74620617531883,3.03848325522797,468.6094123262891,9.289264554730341,240.12231147183078,3.477211369128508,100.0,0.290565148180497,0.04980789406447554,0.8154069401878425,0.5117951149268156,L3_Connectivity
baseline,Cough,base,1.0,0.25,low,edge,0.1036493044488282,0.255625,30.340933257437324,3.656595584645635,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.09750823294246697,0.1036493044488282,0.255625,77.07081447749921,30.340933257437324,3.271484264786637,3.656595584645635,9.887632573940765,110.94452258317322,3.144816628461698,264.53429495874144,7.194764416035526,0.0,0.43453025467369166,0.09065118209355902,0.16254133354712832,0.24869386997797813,L1_Device
baseline,Cough,base,1.0,0.25,low,edge+cloud,0.0812686498133085,0.255625,31.454370225250017,4.9274288105703565,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.10921942821730765,0.0812686498133085,0.255625,72.01705453756105,31.454370225250017,4.273654707507308,4.927428810570356,9.537625387240302,154.9891700662433,2.5562541989340013,207.41427156634884,8.250176946014086,100.0,0.4382818256795943,0.09958056048370957,0.8408313517270491,0.46235685632226037,L3_Connectivity
baseline,Cough,base,1.0,0.25,high,edge,0.1111066277227808,0.2505124999999999,30.280469539840865,3.738808375112892,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.07879130135896548,0.1111066277227808,0.230625,76.80208684373717,30.280469539840865,3.3479612791747835,3.738808375112892,9.907376092873381,113.21287311790785,3.3643608564341028,283.56691428064346,7.194764416035526,0.0,0.44406895028743626,0.09151946679138204,0.17407527805535727,0.27746170683635696,L1_Device
baseline,Cough,base,1.0,0.25,high,edge+cloud,0.087973457224543,0.2505124999999999,31.23242192649846,5.039609673616499,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.08912343705754357,0.087973457224543,0.230625,71.15091483511596,31.23242192649846,4.378008998713023,5.039609673616499,9.605403023371416,157.3992156712537,2.747624134369691,224.52631598185883,8.250176946014086,100.0,0.4472977213201017,0.10036041339670991,0.8565696309157937,0.48822174090450127,L3_Connectivity
baseline,Cough,base,1.0,0.5,low,edge,0.0989313584177672,0.51125,60.583717462204426,3.660713720792264,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.10207657501486382,0.0989313584177672,0.51125,105.74159436045427,60.583717462204426,3.3563940198021562,3.660713720792264,4.951825549284873,221.77964577049363,5.993629466534088,252.4931285117801,4.855779618682221,0.0,0.40106862127918574,0.06496244820652543,0.16311908250227988,0.23049362617169622,L1_Device
baseline,Cough,base,1.0,0.5,low,edge+cloud,0.0772028519520647,0.51125,62.09799140004056,4.9494337038311045,1.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.11379611125882365,0.0772028519520647,0.51125,95.80095882934745,62.09799140004056,4.403746384601051,4.949433703831104,4.831074133579851,307.34989157557476,4.794142036577918,197.03752107691466,3.9789252691801114,100.0,0.4033972632210333,0.052781093667565414,0.843918501747581,0.4466723801000819,L3_Connectivity
baseline,Cough,base,1.0,0.5,high,edge,0.1037352471563026,0.5010249999999999,61.36332164434389,3.683977637274276,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.08068297001045757,0.10373524715630261,0.46125,107.47404809854197,61.36332164434389,3.378550130737406,3.6839776372742765,4.888913962949596,226.06110468663147,6.365539337107707,264.75363838462823,4.855779618682221,0.0,0.4217696473364924,0.06555292766979533,0.16638286567059932,0.24902540794367511,L1_Device
baseline,Cough,base,1.0,0.5,high,edge+cloud,0.0802746957369131,0.5010249999999999,62.704826039122096,4.862945089365009,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.0891941063743479,0.08027469573691311,0.46125,96.98502641779922,62.704826039122096,4.321376275585722,4.862945089365008,4.78432074451219,304.93012586643584,5.033610831526593,204.87749679281012,3.9789252691801114,100.0,0.42381401536820873,0.05315889853500977,0.8317846856567277,0.4585225168865089,L3_Connectivity
baseline,Cough,base,1.0,1.0,low,edge,0.0803551298283688,1.0,121.9157302929058,3.5107619545362665,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.08437288631978725,0.0803551298283688,1.0,121.01747810322867,121.9157302929058,3.3807619545362666,3.5107619545362665,2.4607160969240143,428.0171075718383,9.79655433580684,205.08278110018708,6.268531531896415,0.0,0.28607397749025404,0.07881542270452406,0.1420817798991477,0.15883280447038398,L1_Device
baseline,Cough,base,1.0,1.0,low,edge+cloud,0.0645218218337032,1.0,123.31422182178002,4.805798183792394,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.0967827327505548,0.0645218218337032,1.0,107.62363104563906,123.31422182178002,4.4957981837923935,4.805798183792393,2.43280941620485,592.6232632668828,7.956458249946645,164.67292992456902,8.128696756345267,100.0,0.28757181281911504,0.09710035681762329,0.8237673293068779,0.3977532448769347,L3_Connectivity
baseline,Cough,base,1.0,1.0,high,edge,0.0853922164791564,1.0,120.0389321639908,3.521656711822931,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.07813666867373789,0.0853922164791564,0.9225,118.93214684887866,120.0389321639908,3.391656711822931,3.521656711822931,2.4991891763095326,422.73591113537566,10.250390481274271,217.9384598999424,6.268531531896415,0.0,0.31427521458111407,0.0794431969944887,0.14361024676252532,0.17826418509961212,L1_Device
baseline,Cough,base,1.0,1.0,high,edge+cloud,0.0697666050722343,1.0,125.82919077810872,4.693747781804076,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.09119817656501217,0.0697666050722343,0.9225,110.07725929571583,125.82919077810872,4.383747781804075,4.693747781804075,2.3841844499264857,590.6104851009496,8.778675459575137,178.05869303792616,8.128696756345267,100.0,0.3204725844805123,0.09780126573375603,0.8080473529952512,0.4179858488583966,L3_Connectivity
baseline,Cough,base,2.0,0.25,low,edge,0.0750217463007243,0.255625,43.7324282443192,3.7316193892720166,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.09981069072326591,0.07502174630072429,0.255625,94.56131767482833,43.7324282443192,3.341273850485597,3.7316193892720166,6.859898067493421,163.19277717644871,3.2808831368599445,191.47089186723468,3.684023882740295,0.0,0.4704242696713667,0.049110834022894574,0.17306670793764398,0.13825841047001236,L1_Device
baseline,Cough,base,2.0,0.25,low,edge+cloud,0.0582947451198545,0.255625,44.905506642896405,5.231189917537119,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.11079528008978375,0.0582947451198545,0.255625,89.5593168923408,44.905506642896405,4.556223179104297,5.231189917537119,6.680695140257525,234.9092335922158,2.6177550642255794,148.78015228451045,7.261479825590955,100.0,0.47289696230031475,0.08620815601405328,0.8834471506994512,0.37373128412403056,L3_Connectivity
baseline,Cough,base,2.0,0.25,high,edge,0.0777855653516918,0.2505124999999999,43.22239054020881,3.772602003116429,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.2903225806451613,0.07801036640704907,0.0777855653516918,0.230625,92.9919708929502,43.22239054020881,3.3793972122013294,3.772602003116429,6.940847006620719,163.06087713147235,3.3620780840217583,198.52472525211945,3.684023882740295,0.0,0.47907366359057457,0.049432612797924484,0.1788163144307101,0.14892029177024066,L1_Device
baseline,Cough,base,2.0,0.25,high,edge+cloud,0.0625278062761124,0.2505124999999999,45.04568584667258,5.159754303320243,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.2903225806451613,0.0895835889377316,0.0625278062761124,0.230625,89.9528023766248,45.04568584667258,4.4897714449490636,5.159754303320243,6.659905257545552,232.42467139338063,2.8166079181953614,159.58379302713365,7.261479825590955,100.0,0.4829357396090544,0.08671105811226143,0.8734251771646051,0.3900610056985416,L3_Connectivity
baseline,Cough,base,2.0,0.5,low,edge,0.06819619262115,0.51125,86.62165415311134,3.695502999446944,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.09951011861564356,0.06819619262114998,0.51125,113.26408331247899,86.62165415311134,3.389526666139947,3.695502999446944,3.4633372328554684,320.1105827398788,5.907267011788217,174.05067819642653,5.794540631370038,0.0,0.43652042224438076,0.07174626975169975,0.16799980248762333,0.11192772752805837,L1_Device
baseline,Cough,base,2.0,0.5,low,edge+cloud,0.0541319419032623,0.51125,88.81822274775287,5.036846725227509,2.0,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.11283989729064986,0.054131941903262294,0.51125,106.41154069860053,88.81822274775287,4.4869968811690555,5.036846725227508,3.3776852397960204,447.3637743875464,4.807902873732368,138.15582422163504,1.7901368252508654,100.0,0.43919951350073494,0.026285609045474168,0.8561820063963412,0.35767259397353834,L3_Connectivity
baseline,Cough,base,2.0,0.5,high,edge,0.0721478487116299,0.5010249999999999,87.72917605313923,3.609111960296453,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.1764705882352942,0.07935858477868941,0.0721478487116299,0.46125,114.96796315867574,87.72917605313923,3.3072494859966217,3.609111960296453,3.41961492740208,316.624418560338,6.3294713214778335,184.13611546369359,5.794540631370038,0.0,0.45737176448231376,0.0722477068967622,0.155879675608256,0.12717188331360885,L1_Device
baseline,Cough,base,2.0,0.5,high,edge+cloud,0.055100977729496,0.5010249999999999,89.00512551414619,4.952330854484858,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.1764705882352942,0.08658283333896792,0.055100977729496,0.46125,106.6738603707315,89.00512551414619,4.406505575699864,4.952330854484857,3.3705924042803463,440.7828292910035,4.904269438765965,140.62900250725542,1.7901368252508654,100.0,0.45892229418682456,0.026407604302012,0.8443249540122767,0.36141080720835767,L3_Connectivity
baseline,Cough,base,2.0,1.0,low,edge,0.0559857464335095,1.0,172.8780840387319,3.4467804403994378,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.08313459200114279,0.055985746433509495,1.0,122.98314156825533,172.8780840387319,3.316780440399438,3.4467804403994378,1.7353269598521666,595.8727986384314,9.67870857690339,142.88711380440668,6.512698598751809,0.0,0.3383803364206267,0.07872547409638973,0.13310557036517554,0.06482394631999613,L1_Device
baseline,Cough,base,2.0,1.0,low,edge+cloud,0.0448483822067285,1.0,179.97667466944594,4.578824888422503,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.09513778555087148,0.044848382206728495,1.0,117.17661380311998,179.97667466944594,4.268824888422502,4.578824888422502,1.6668826699403956,824.0816773119788,8.071662693871342,114.4622747850115,6.6372008026849505,100.0,0.34541166004020807,0.07861549897946657,0.7919243839602068,0.32185975322574145,L3_Connectivity
baseline,Cough,base,2.0,1.0,high,edge,0.0596319293569854,1.0,174.03911053662367,3.4847777340832256,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.0771667951280865,0.05963192935698541,0.9225,123.87623887432592,174.03911053662367,3.3547777340832257,3.4847777340832256,1.72375047812526,606.4876172576754,10.378287944872516,152.19292086294314,6.512698598751809,0.0,0.3697526763966181,0.07923003970135092,0.13843635495867782,0.07888968970338103,L1_Device
baseline,Cough,base,2.0,1.0,high,edge+cloud,0.0478250593905447,1.0,178.9725677554938,4.856856817196574,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.08841156550510729,0.0478250593905447,0.9225,116.47197737227637,178.9725677554938,4.5468568171965735,4.856856817196573,1.6762345412054978,869.2441357944457,8.559373682184775,122.05936580581374,6.6372008026849505,100.0,0.37463897584847333,0.07901614586323374,0.8309305388391508,0.3333427693775536,L3_Connectivity
baseline,Cough,large,0.5,0.25,low,edge,0.1254241129517878,0.255625,29.328005151227927,3.729975683545092,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,0.08740661881574616,0.1254241129517878,0.255625,77.75240548203774,29.328005151227927,3.2397448219024114,3.729975683545092,10.22913077289334,109.39274606096537,3.6784390307382258,320.1080746943868,1.2824313278188004,0.0,0.4309371038222634,0.028605749786126674,0.17283610622063067,0.33269373368558447,L1_Device
baseline,Cough,large,0.5,0.25,low,edge+cloud,0.0985220461721146,0.255625,30.026353086064265,5.276385164922019,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.0980841121723148,0.09852204617211462,0.255625,70.57555683342702,30.026353086064265,4.498265269694901,5.276385164922019,9.991223347707685,158.43060398001995,2.9582577451254397,251.44847966538921,5.675569594955632,100.0,0.4334336044436904,0.0734588607741773,0.8897877635458273,0.5289146376426352,L3_Connectivity
baseline,Cough,large,0.5,0.25,high,edge,0.1270325910689204,0.2505124999999999,28.546023637268764,3.923915403113172,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.2903225806451613,0.06673318484225962,0.12703259106892037,0.230625,74.02868398699411,28.54602363726876,3.4201538633610906,3.923915403113172,10.509344622286719,112.01218184791159,3.626275347356897,324.2132409271453,1.2824313278188004,0.0,0.43778194450032465,0.028779583633419103,0.2000446458009847,0.33889869951099877,L1_Device
baseline,Cough,large,0.5,0.25,high,edge+cloud,0.1041137334689873,0.2505124999999999,29.88725704231717,5.261319952001536,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.2903225806451613,0.07813339150371704,0.1041137334689873,0.230625,69.99899292152195,29.88725704231717,4.484251118140963,5.261319952001536,10.037722751714284,157.24642178734175,3.1116739138229232,265.7196131242562,5.675569594955632,100.0,0.4426914492553736,0.07410840843512556,0.8876742076278012,0.5504854804249733,L3_Connectivity
baseline,Cough,large,0.5,0.5,low,edge,0.1154112528047352,0.51125,58.33038384628413,3.826599714325777,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,0.08821220152258738,0.11541125280473517,0.51125,107.92948534829554,58.33038384628413,3.4143806803102636,3.826599714325777,5.14311719241517,223.20703016270377,6.731982676280738,294.5532008473681,1.3772487026606717,0.0,0.39751284941088005,0.028927823444803775,0.18639185834693367,0.2940674978883133,L1_Device
baseline,Cough,large,0.5,0.5,low,edge+cloud,0.0921234655747089,0.51125,59.60409686676091,5.320362615356454,0.5,0.0,1.0,20.0,1.0,0.9499999999999993,0.8650000000000002,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.10058951931520028,0.09212346557470887,0.51125,96.58880179639567,59.60409686676091,4.657012014625194,5.320362615356454,5.033211067195942,317.1154086919995,5.490935965816662,235.1179889199634,3.1028560007110517,100.0,0.3995366491789789,0.04498595255367924,0.8959575270344682,0.504231072777706,L3_Connectivity
baseline,Cough,large,0.5,0.5,high,edge,0.1170007527867128,0.5010249999999999,57.98731880862064,3.8762599730188,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.1764705882352942,0.06741128019952373,0.11700075278671282,0.46125,107.11266383004916,57.98731880862064,3.461676164779809,3.8762599730188,5.173544943336831,224.7739228405364,6.784559952691726,298.6099309846839,1.3772487026606717,0.0,0.41645765499712795,0.02911367634841771,0.19335888458183248,0.3001992524721121,L1_Device
baseline,Cough,large,0.5,0.5,high,edge+cloud,0.0949819240543567,0.5010249999999999,59.67759946134407,5.0045429991996055,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.1764705882352942,0.07817841147923749,0.09498192405435671,0.46125,96.74113877998772,59.67759946134407,4.356231427809147,5.0045429991996055,5.027011855500719,298.6591125933076,5.668293219783702,242.41336154791762,3.1028560007110517,100.0,0.4191486639286046,0.04533136812620303,0.8516499940257934,0.5152580410594998,L3_Connectivity
baseline,Cough,large,0.5,1.0,low,edge,0.0951182225581453,1.0,115.52591225258584,3.805736303884727,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.07398461420380337,0.0951182225581453,1.0,122.05465744355458,115.52591225258584,3.575736303884727,3.805736303884727,2.596820004710978,439.6611582990673,10.988619432874225,242.76122329957508,5.560649552031571,0.0,0.27916314035722684,0.07290619815616924,0.18346485128499346,0.21578383469576695,L1_Device
baseline,Cough,large,0.5,1.0,low,edge+cloud,0.0761490971344718,1.0,117.65538533722788,4.966174622499717,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.08461442465931418,0.0761490971344718,1.0,108.45117651526206,117.65538533722788,4.556174622499717,4.966174622499717,2.5498195355880204,584.2971888621664,8.959351366438275,194.3481225400539,7.7432610762583565,100.0,0.28147907087987817,0.09433423751846637,0.8462671487870883,0.4426073495834184,L3_Connectivity
baseline,Cough,large,0.5,1.0,high,edge,0.1004074135747252,1.0,112.82390353986584,3.6036409133834346,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.06805981640270103,0.10040741357472519,0.9225,118.83798040460219,112.82390353986584,3.3736409133834346,3.6036409133834346,2.659010994899643,406.57683480388664,11.32835634384221,256.26032417548925,5.560649552031571,0.0,0.30642393877319873,0.0735469052143083,0.15511212166515265,0.23618774890037725,L1_Device
baseline,Cough,large,0.5,1.0,high,edge+cloud,0.0820455205328075,1.0,117.75904163347428,4.727714362878886,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.07944779125826475,0.08204552053280752,0.9225,108.55859236629459,117.75904163347428,4.317714362878886,4.727714362878886,2.5475750807632402,556.731112489429,9.661601868262949,209.3970050651368,7.7432610762583565,100.0,0.3118107985237958,0.09509221643008813,0.8128126536136162,0.46535376141777374,L3_Connectivity
